row,col,val
Corynebacterium falsenii,Corynebacterium falsenii,1
Corynebacterium falsenii,UBA668 sp002299395,0
Corynebacterium falsenii,Campylobacter_D peloridis,0
Corynebacterium falsenii,Thalassospira lohafexi,0
Corynebacterium falsenii,UBA696 sp002298995,0
Corynebacterium falsenii,Bizionia_B sp001678685,0
Corynebacterium falsenii,UBA5456 sp002427325,0
Corynebacterium falsenii,Thermofilum carboxyditrophus,0
Corynebacterium falsenii,Leucobacter chironomi,0
Corynebacterium falsenii,Pedobacter_A sp002257025,0
Corynebacterium falsenii,Corynebacterium heidelbergense,0
Corynebacterium falsenii,Palsa-1188 sp003132605,0
Corynebacterium falsenii,2011-GWC2-44-17 sp001029695,0
Corynebacterium falsenii,Prevotella sp900318855,0
Corynebacterium falsenii,Pseudooceanicola_B sp002210165,0
Corynebacterium falsenii,Arthrobacter_B koreensis,0
Corynebacterium falsenii,Curvibacter_A delicatus,0
Corynebacterium falsenii,UBA5169 sp002429485,0
Corynebacterium falsenii,Fen-1135 sp003153775,0
Corynebacterium falsenii,2-01-FULL-41-26 sp001794125,0
Corynebacterium falsenii,Pseudooceanicola_B lipolyticus,0
Corynebacterium falsenii,Streptomyces xinghaiensis,0
Corynebacterium falsenii,2-02-FULL-45-10 sp001783035,0
Corynebacterium falsenii,Pseudomonas_E sp000497835,0
Corynebacterium falsenii,Psychrobacter sp000511065,0
Corynebacterium falsenii,B23 sp001593875,0
Corynebacterium falsenii,Chryseobacterium sp900078205,0
Corynebacterium falsenii,Legionella_C erythra,0
Corynebacterium falsenii,GWF2-43-63 sp002842495,0
Corynebacterium falsenii,Mitsuaria sp001653795,0
Corynebacterium falsenii,Zhihengliuella halotolerans,0
Corynebacterium falsenii,Burkholderia paludis,0
Corynebacterium falsenii,Thioalkalivibrio sp000376845,0
Corynebacterium falsenii,Brevundimonas sp002432125,0
Corynebacterium falsenii,Thiomicrospira sp002421475,0
Corynebacterium falsenii,E85 sp003149435,0
Corynebacterium falsenii,Mycoplana dimorpha,0
Corynebacterium falsenii,Desulfurella acetivorans,0
Corynebacterium falsenii,Ruminobacter sp900315145,0
Corynebacterium falsenii,RC9 sp900167925,0
Corynebacterium falsenii,BN30871 sp002424475,0
Corynebacterium falsenii,Hippea maritima,0
Corynebacterium falsenii,Halobacillus_A hunanensis,0
Corynebacterium falsenii,UBA2773 sp002352465,0
Corynebacterium falsenii,Spirillospora hibisca,0
Corynebacterium falsenii,Deinococcus puniceus,0
UBA668 sp002299395,RUG695 sp900321495,0
UBA668 sp002299395,UBA1231 sp002308275,0
UBA668 sp002299395,Eubacterium_N saphenum,0
UBA668 sp002299395,CCP5 sp003017785,0
UBA668 sp002299395,Corynebacterium falsenii,0
UBA668 sp002299395,UBA668 sp002299395,1
UBA668 sp002299395,Campylobacter_D peloridis,0
UBA668 sp002299395,Thalassospira lohafexi,0
UBA668 sp002299395,UBA696 sp002298995,0
UBA668 sp002299395,Bizionia_B sp001678685,0
UBA668 sp002299395,UBA5456 sp002427325,0
UBA668 sp002299395,Thermofilum carboxyditrophus,0
UBA668 sp002299395,Leucobacter chironomi,0
UBA668 sp002299395,Pedobacter_A sp002257025,0.5148220458840831
UBA668 sp002299395,Corynebacterium heidelbergense,0
UBA668 sp002299395,Palsa-1188 sp003132605,0
UBA668 sp002299395,2011-GWC2-44-17 sp001029695,0.21811318076401143
UBA668 sp002299395,Prevotella sp900318855,0
UBA668 sp002299395,Pseudooceanicola_B sp002210165,0
UBA668 sp002299395,Arthrobacter_B koreensis,0
UBA668 sp002299395,Curvibacter_A delicatus,-0.06425415170832233
UBA668 sp002299395,UBA5169 sp002429485,0
UBA668 sp002299395,Fen-1135 sp003153775,0
UBA668 sp002299395,2-01-FULL-41-26 sp001794125,0
UBA668 sp002299395,Pseudooceanicola_B lipolyticus,0
UBA668 sp002299395,Streptomyces xinghaiensis,0
UBA668 sp002299395,2-02-FULL-45-10 sp001783035,0
UBA668 sp002299395,Pseudomonas_E sp000497835,-0.03514519062232865
UBA668 sp002299395,Psychrobacter sp000511065,0
UBA668 sp002299395,B23 sp001593875,0
UBA668 sp002299395,Chryseobacterium sp900078205,0
UBA668 sp002299395,Legionella_C erythra,0
UBA668 sp002299395,GWF2-43-63 sp002842495,0
UBA668 sp002299395,Mitsuaria sp001653795,0.1457024398326227
UBA668 sp002299395,Zhihengliuella halotolerans,0
UBA668 sp002299395,Burkholderia paludis,0
UBA668 sp002299395,Thioalkalivibrio sp000376845,0
UBA668 sp002299395,Brevundimonas sp002432125,0
UBA668 sp002299395,Thiomicrospira sp002421475,0
UBA668 sp002299395,E85 sp003149435,0
UBA668 sp002299395,Mycoplana dimorpha,0
UBA668 sp002299395,Desulfurella acetivorans,0
UBA668 sp002299395,Ruminobacter sp900315145,0
UBA668 sp002299395,RC9 sp900167925,0
UBA668 sp002299395,BN30871 sp002424475,0
UBA668 sp002299395,Hippea maritima,0
UBA668 sp002299395,Halobacillus_A hunanensis,0
UBA668 sp002299395,UBA2773 sp002352465,0
UBA668 sp002299395,Spirillospora hibisca,0
UBA668 sp002299395,Deinococcus puniceus,0
Campylobacter_D peloridis,RUG695 sp900321495,0
Campylobacter_D peloridis,UBA1231 sp002308275,0
Campylobacter_D peloridis,Eubacterium_N saphenum,0
Campylobacter_D peloridis,CCP5 sp003017785,0
Campylobacter_D peloridis,Corynebacterium falsenii,0
Campylobacter_D peloridis,UBA668 sp002299395,0
Campylobacter_D peloridis,Campylobacter_D peloridis,1
Campylobacter_D peloridis,Thalassospira lohafexi,0
Campylobacter_D peloridis,UBA696 sp002298995,0
Campylobacter_D peloridis,Bizionia_B sp001678685,0
Campylobacter_D peloridis,UBA5456 sp002427325,0
Campylobacter_D peloridis,Thermofilum carboxyditrophus,0
Campylobacter_D peloridis,Leucobacter chironomi,0
Campylobacter_D peloridis,Pedobacter_A sp002257025,0
Campylobacter_D peloridis,Corynebacterium heidelbergense,0
Campylobacter_D peloridis,Palsa-1188 sp003132605,0
Campylobacter_D peloridis,2011-GWC2-44-17 sp001029695,0
Campylobacter_D peloridis,Prevotella sp900318855,0
Campylobacter_D peloridis,Pseudooceanicola_B sp002210165,0
Campylobacter_D peloridis,Arthrobacter_B koreensis,0
Campylobacter_D peloridis,Curvibacter_A delicatus,0
Campylobacter_D peloridis,UBA5169 sp002429485,0
Campylobacter_D peloridis,Fen-1135 sp003153775,0
Campylobacter_D peloridis,2-01-FULL-41-26 sp001794125,0
Campylobacter_D peloridis,Pseudooceanicola_B lipolyticus,0
Campylobacter_D peloridis,Streptomyces xinghaiensis,0
Campylobacter_D peloridis,2-02-FULL-45-10 sp001783035,0
Campylobacter_D peloridis,Pseudomonas_E sp000497835,0
Campylobacter_D peloridis,Psychrobacter sp000511065,0
Campylobacter_D peloridis,B23 sp001593875,0
Campylobacter_D peloridis,Chryseobacterium sp900078205,0
Campylobacter_D peloridis,Legionella_C erythra,0
Campylobacter_D peloridis,GWF2-43-63 sp002842495,0
Campylobacter_D peloridis,Mitsuaria sp001653795,0
Campylobacter_D peloridis,Zhihengliuella halotolerans,0
Campylobacter_D peloridis,Burkholderia paludis,0
Campylobacter_D peloridis,Thioalkalivibrio sp000376845,0
Campylobacter_D peloridis,Brevundimonas sp002432125,0
Campylobacter_D peloridis,Thiomicrospira sp002421475,0
Campylobacter_D peloridis,E85 sp003149435,0
Campylobacter_D peloridis,Mycoplana dimorpha,0
Campylobacter_D peloridis,Desulfurella acetivorans,0
Campylobacter_D peloridis,Ruminobacter sp900315145,0
Campylobacter_D peloridis,RC9 sp900167925,0
Campylobacter_D peloridis,BN30871 sp002424475,0
Campylobacter_D peloridis,Hippea maritima,0
Campylobacter_D peloridis,Halobacillus_A hunanensis,0
Campylobacter_D peloridis,UBA2773 sp002352465,0
Campylobacter_D peloridis,Spirillospora hibisca,0
Campylobacter_D peloridis,Deinococcus puniceus,0
Thalassospira lohafexi,RUG695 sp900321495,0
Thalassospira lohafexi,UBA1231 sp002308275,0
Thalassospira lohafexi,Eubacterium_N saphenum,0
Thalassospira lohafexi,CCP5 sp003017785,0
Thalassospira lohafexi,Corynebacterium falsenii,0
Thalassospira lohafexi,UBA668 sp002299395,0
Thalassospira lohafexi,Campylobacter_D peloridis,0
Thalassospira lohafexi,Thalassospira lohafexi,1
Thalassospira lohafexi,UBA696 sp002298995,0
Thalassospira lohafexi,Bizionia_B sp001678685,0
Thalassospira lohafexi,UBA5456 sp002427325,0
Thalassospira lohafexi,Thermofilum carboxyditrophus,0
Thalassospira lohafexi,Leucobacter chironomi,0
Thalassospira lohafexi,Pedobacter_A sp002257025,0
Thalassospira lohafexi,Corynebacterium heidelbergense,0
Thalassospira lohafexi,Palsa-1188 sp003132605,0
Thalassospira lohafexi,2011-GWC2-44-17 sp001029695,0
Thalassospira lohafexi,Prevotella sp900318855,0
Thalassospira lohafexi,Pseudooceanicola_B sp002210165,0
Thalassospira lohafexi,Arthrobacter_B koreensis,0
Thalassospira lohafexi,Curvibacter_A delicatus,0
Thalassospira lohafexi,UBA5169 sp002429485,0
Thalassospira lohafexi,Fen-1135 sp003153775,0
Thalassospira lohafexi,2-01-FULL-41-26 sp001794125,0
Thalassospira lohafexi,Pseudooceanicola_B lipolyticus,0
Thalassospira lohafexi,Streptomyces xinghaiensis,0
Thalassospira lohafexi,2-02-FULL-45-10 sp001783035,0
Thalassospira lohafexi,Pseudomonas_E sp000497835,0
Thalassospira lohafexi,Psychrobacter sp000511065,0
Thalassospira lohafexi,B23 sp001593875,0
Thalassospira lohafexi,Chryseobacterium sp900078205,0
Thalassospira lohafexi,Legionella_C erythra,0
Thalassospira lohafexi,GWF2-43-63 sp002842495,0
Thalassospira lohafexi,Mitsuaria sp001653795,0
Thalassospira lohafexi,Zhihengliuella halotolerans,0
Thalassospira lohafexi,Burkholderia paludis,0
Thalassospira lohafexi,Thioalkalivibrio sp000376845,0
Thalassospira lohafexi,Brevundimonas sp002432125,0
Thalassospira lohafexi,Thiomicrospira sp002421475,0
Thalassospira lohafexi,E85 sp003149435,0
Thalassospira lohafexi,Mycoplana dimorpha,0
Thalassospira lohafexi,Desulfurella acetivorans,0
Thalassospira lohafexi,Ruminobacter sp900315145,0
Thalassospira lohafexi,RC9 sp900167925,0
Thalassospira lohafexi,BN30871 sp002424475,0
Thalassospira lohafexi,Hippea maritima,0
Thalassospira lohafexi,Halobacillus_A hunanensis,0
Thalassospira lohafexi,UBA2773 sp002352465,0
Thalassospira lohafexi,Spirillospora hibisca,0
Thalassospira lohafexi,Deinococcus puniceus,0
UBA696 sp002298995,RUG695 sp900321495,0
UBA696 sp002298995,UBA1231 sp002308275,0
UBA696 sp002298995,Eubacterium_N saphenum,0
UBA696 sp002298995,CCP5 sp003017785,0
UBA696 sp002298995,Corynebacterium falsenii,0
UBA696 sp002298995,UBA668 sp002299395,0
UBA696 sp002298995,Campylobacter_D peloridis,0
UBA696 sp002298995,Thalassospira lohafexi,0
UBA696 sp002298995,UBA696 sp002298995,1
UBA696 sp002298995,Bizionia_B sp001678685,0
UBA696 sp002298995,UBA5456 sp002427325,0
UBA696 sp002298995,Thermofilum carboxyditrophus,0
UBA696 sp002298995,Leucobacter chironomi,0
UBA696 sp002298995,Pedobacter_A sp002257025,0
UBA696 sp002298995,Corynebacterium heidelbergense,0
UBA696 sp002298995,Palsa-1188 sp003132605,0
UBA696 sp002298995,2011-GWC2-44-17 sp001029695,0
UBA696 sp002298995,Prevotella sp900318855,0
UBA696 sp002298995,Pseudooceanicola_B sp002210165,0
UBA696 sp002298995,Arthrobacter_B koreensis,0
UBA696 sp002298995,Curvibacter_A delicatus,0
UBA696 sp002298995,UBA5169 sp002429485,0
UBA696 sp002298995,Fen-1135 sp003153775,0
UBA696 sp002298995,2-01-FULL-41-26 sp001794125,0
UBA696 sp002298995,Pseudooceanicola_B lipolyticus,0
UBA696 sp002298995,Streptomyces xinghaiensis,0
UBA696 sp002298995,2-02-FULL-45-10 sp001783035,0
UBA696 sp002298995,Pseudomonas_E sp000497835,0
UBA696 sp002298995,Psychrobacter sp000511065,0
UBA696 sp002298995,B23 sp001593875,0
UBA696 sp002298995,Chryseobacterium sp900078205,0
UBA696 sp002298995,Legionella_C erythra,0
UBA696 sp002298995,GWF2-43-63 sp002842495,0
UBA696 sp002298995,Mitsuaria sp001653795,0
UBA696 sp002298995,Zhihengliuella halotolerans,0
UBA696 sp002298995,Burkholderia paludis,0
UBA696 sp002298995,Thioalkalivibrio sp000376845,0
UBA696 sp002298995,Brevundimonas sp002432125,0
UBA696 sp002298995,Thiomicrospira sp002421475,0
UBA696 sp002298995,E85 sp003149435,0
UBA696 sp002298995,Mycoplana dimorpha,0
UBA696 sp002298995,Desulfurella acetivorans,0
UBA696 sp002298995,Ruminobacter sp900315145,0
UBA696 sp002298995,RC9 sp900167925,0
UBA696 sp002298995,BN30871 sp002424475,0
UBA696 sp002298995,Hippea maritima,0
UBA696 sp002298995,Halobacillus_A hunanensis,0
UBA696 sp002298995,UBA2773 sp002352465,0
UBA696 sp002298995,Spirillospora hibisca,0
UBA696 sp002298995,Deinococcus puniceus,0
Bizionia_B sp001678685,RUG695 sp900321495,0
Bizionia_B sp001678685,UBA1231 sp002308275,0
Bizionia_B sp001678685,Eubacterium_N saphenum,0
Bizionia_B sp001678685,CCP5 sp003017785,0
Bizionia_B sp001678685,Corynebacterium falsenii,0
Bizionia_B sp001678685,UBA668 sp002299395,0
Bizionia_B sp001678685,Campylobacter_D peloridis,0
Bizionia_B sp001678685,Thalassospira lohafexi,0
Bizionia_B sp001678685,UBA696 sp002298995,0
Bizionia_B sp001678685,Bizionia_B sp001678685,1
Bizionia_B sp001678685,UBA5456 sp002427325,0
Bizionia_B sp001678685,Thermofilum carboxyditrophus,0
Bizionia_B sp001678685,Leucobacter chironomi,0
Bizionia_B sp001678685,Pedobacter_A sp002257025,0
Bizionia_B sp001678685,Corynebacterium heidelbergense,0
Bizionia_B sp001678685,Palsa-1188 sp003132605,0
Bizionia_B sp001678685,2011-GWC2-44-17 sp001029695,0
Bizionia_B sp001678685,Prevotella sp900318855,0
Bizionia_B sp001678685,Pseudooceanicola_B sp002210165,0
Bizionia_B sp001678685,Arthrobacter_B koreensis,0
Bizionia_B sp001678685,Curvibacter_A delicatus,0
Bizionia_B sp001678685,UBA5169 sp002429485,0
Bizionia_B sp001678685,Fen-1135 sp003153775,0
Bizionia_B sp001678685,2-01-FULL-41-26 sp001794125,0
Bizionia_B sp001678685,Pseudooceanicola_B lipolyticus,0
Bizionia_B sp001678685,Streptomyces xinghaiensis,0
Bizionia_B sp001678685,2-02-FULL-45-10 sp001783035,0
Bizionia_B sp001678685,Pseudomonas_E sp000497835,0
Bizionia_B sp001678685,Psychrobacter sp000511065,0
Bizionia_B sp001678685,B23 sp001593875,0
Bizionia_B sp001678685,Chryseobacterium sp900078205,0
Bizionia_B sp001678685,Legionella_C erythra,0
Bizionia_B sp001678685,GWF2-43-63 sp002842495,0
Bizionia_B sp001678685,Mitsuaria sp001653795,0
Bizionia_B sp001678685,Zhihengliuella halotolerans,0
Bizionia_B sp001678685,Burkholderia paludis,0
Bizionia_B sp001678685,Thioalkalivibrio sp000376845,0
Bizionia_B sp001678685,Brevundimonas sp002432125,0
Bizionia_B sp001678685,Thiomicrospira sp002421475,0
Bizionia_B sp001678685,E85 sp003149435,0
Bizionia_B sp001678685,Mycoplana dimorpha,0
Bizionia_B sp001678685,Desulfurella acetivorans,0
Bizionia_B sp001678685,Ruminobacter sp900315145,0
Bizionia_B sp001678685,RC9 sp900167925,0
Bizionia_B sp001678685,BN30871 sp002424475,0
Bizionia_B sp001678685,Hippea maritima,0
Bizionia_B sp001678685,Halobacillus_A hunanensis,0
Bizionia_B sp001678685,UBA2773 sp002352465,0
Bizionia_B sp001678685,Spirillospora hibisca,0
Bizionia_B sp001678685,Deinococcus puniceus,0
UBA5456 sp002427325,RUG695 sp900321495,0
UBA5456 sp002427325,UBA1231 sp002308275,0
UBA5456 sp002427325,Eubacterium_N saphenum,0
UBA5456 sp002427325,CCP5 sp003017785,0
UBA5456 sp002427325,Corynebacterium falsenii,0
UBA5456 sp002427325,UBA668 sp002299395,0
UBA5456 sp002427325,Campylobacter_D peloridis,0
UBA5456 sp002427325,Thalassospira lohafexi,0
UBA5456 sp002427325,UBA696 sp002298995,0
UBA5456 sp002427325,Bizionia_B sp001678685,0
UBA5456 sp002427325,UBA5456 sp002427325,1
UBA5456 sp002427325,Thermofilum carboxyditrophus,0
UBA5456 sp002427325,Leucobacter chironomi,0
UBA5456 sp002427325,Pedobacter_A sp002257025,0
UBA5456 sp002427325,Corynebacterium heidelbergense,0
UBA5456 sp002427325,Palsa-1188 sp003132605,0
UBA5456 sp002427325,2011-GWC2-44-17 sp001029695,0
UBA5456 sp002427325,Prevotella sp900318855,0
UBA5456 sp002427325,Pseudooceanicola_B sp002210165,0
UBA5456 sp002427325,Arthrobacter_B koreensis,0
